0,1,2,3
Luke,8,30,"Jesus asked the man, “What is your name?” He answered, “My name is Lots.” He said this because there were ‘lots’ of demons in him."
Luke,8,31,"They begged Jesus not to send them to the deep pit, where they would be punished."
Luke,8,32,"A large herd of pigs was feeding there on the hillside. So the demons begged Jesus to let them go into the pigs, and Jesus let them go."
Luke,8,33,Then the demons left the man and went into the pigs. The whole herd rushed down the steep bank into the lake and drowned.
Luke,8,34,"When the men taking care of the pigs saw this, they ran to spread the news in the town and on the farms."
Luke,8,35,"The people went out to see what had happened, and when they came to Jesus, they also found the man. The demons had gone out of him, and he was sitting there at the feet of Jesus. He had clothes on and was in his right mind. But the people were terrified."
Luke,8,36,Then all who had seen the man healed told about it.
Luke,8,37,"Everyone from around Gerasa begged Jesus to leave, because they were so frightened. When Jesus got into the boat to start back,"
Luke,8,38,"the man who had been healed begged to go with him. But Jesus sent him off and said,"
Luke,8,39,"“Go back home and tell everyone how much God has done for you.” The man then went all over town, telling everything that Jesus had done for him."
Luke,8,40,"Everyone had been waiting for Jesus, and when he came back, a crowd was there to welcome him."
Luke,8,41,"Just then the man in charge of the Jewish meeting place came and knelt down in front of Jesus. His name was Jairus, and he begged Jesus to come to his home"
Luke,8,42,"because his twelve-year-old child was dying. She was his only daughter. While Jesus was on his way, people were crowding all around him."
Luke,8,43,"In the crowd was a woman who had been bleeding for twelve years. She had spent everything she had on doctors, but none of them could make her well."
Luke,8,44,"As soon as she came up behind Jesus and barely touched his clothes, her bleeding stopped."
Luke,8,45,"“Who touched me?” Jesus asked. While everyone was denying it, Peter said, “Master, people are crowding all around and pushing you from every side.”"
Luke,8,46,"But Jesus answered, “Someone touched me, because I felt power going out from me.”"
Luke,8,47,"The woman knew that she could not hide, so she came trembling and knelt down in front of Jesus. She told everyone why she had touched him and that she had been healed straight away."
Luke,8,48,"Jesus said to the woman, “You are now well because of your faith. May God give you peace!”"
Luke,8,49,"While Jesus was speaking, someone came from Jairus' home and said, “Your daughter has died! Why bother the teacher any more?”"
Luke,8,50,"When Jesus heard this, he told Jairus, “Don't worry! Have faith, and your daughter will get well.”"
Luke,8,51,"Jesus went into the house, but he did not let anyone else go with him, except Peter, John, James, and the girl's father and mother."
Luke,8,52,"Everyone was crying and weeping for the girl. But Jesus said, “The child isn't dead. She is just asleep.”"
Luke,8,53,The people laughed at him because they knew she was dead.
Luke,8,54,"Jesus took hold of the girl's hand and said, “Child, get up!”"
Luke,8,55,She came back to life and got straight up. Jesus told them to give her something to eat.
Luke,8,56,"Her parents were surprised, but Jesus ordered them not to tell anyone what had happened."
Luke,9,1,Jesus called together his twelve apostles and gave them complete power over all demons and diseases.
Luke,9,2,Then he sent them to tell about God's kingdom and to heal the sick.
Luke,9,3,"He told them, “Don't take anything with you! Don't take a walking stick or a travelling bag or food or money or even a change of clothes."
Luke,9,4,"When you are welcomed into a home, stay there until you leave that town."
Luke,9,5,"If people won't welcome you, leave the town and shake the dust from your feet as a warning to them.”"
Luke,9,6,"The apostles left and went from village to village, telling the good news and healing people everywhere."
Luke,9,7,"Herod the ruler heard about all that was happening, and he was worried. Some people were saying that John the Baptist had come back to life."
Luke,9,8,Others were saying that Elijah had come or that one of the prophets from long ago had come back to life.
Luke,9,9,"But Herod said, “I had John's head cut off! Who is this I hear so much about?” Herod was eager to meet Jesus."
Luke,9,10,"The apostles came back and told Jesus everything they had done. He then took them with him to the village of Bethsaida, where they could be alone."
Luke,9,11,But a lot of people found out about this and followed him. Jesus welcomed them. He spoke to them about God's kingdom and healed everyone who was sick.
Luke,9,12,"Late in the afternoon the twelve apostles came to Jesus and said, “Send the crowd to the villages and farms around here. They need to find a place to stay and something to eat. There is nothing in this place. It is like a desert!”"
Luke,9,13,"Jesus answered, “You give them something to eat.” But they replied, “We have only five small loaves of bread and two fish. If we are going to feed all these people, we will have to go and buy food.”"
Luke,9,14,"There were about five thousand men in the crowd. Jesus said to his disciples, “Tell the people to sit in groups of fifty.”"
Luke,9,15,"They did this, and all the people sat down."
Luke,9,16,Jesus took the five loaves and the two fish. He looked up towards heaven and blessed the food. Then he broke the bread and fish and handed them to his disciples to give to the people.
Luke,9,17,Everyone ate all they wanted. What was left over filled twelve baskets.
Luke,9,18,"When Jesus was alone praying, his disciples came to him, and he asked them, “What do people say about me?”"
Luke,9,19,"They answered, “Some say that you are John the Baptist or Elijah or a prophet from long ago who has come back to life.”"
Luke,9,20,"Jesus then asked them, “But who do you say I am?” Peter answered, “You are the Messiah sent from God.”"
Luke,9,21,Jesus strictly warned his disciples not to tell anyone about this.
Luke,9,22,"Jesus told his disciples, “The nation's leaders, the chief priests, and the teachers of the Law of Moses will make the Son of Man suffer terribly. They will reject him and kill him, but three days later he will rise to life.”"
Luke,9,23,"Then Jesus said to all the people: If any of you want to be my followers, you must forget about yourself. You must take up your cross each day and follow me."
Luke,9,24,"If you want to save your life, you will destroy it. But if you give up your life for me, you will save it."
Luke,9,25,"What will you gain, if you own the whole world but destroy yourself or waste your life?"
Luke,9,26,"If you are ashamed of me and my message, the Son of Man will be ashamed of you when he comes in his glory and in the glory of his Father and the holy angels."
Luke,9,27,You can be sure that some of the people standing here will not die before they see God's kingdom.
Luke,9,28,"About eight days later Jesus took Peter, John, and James with him and went up on a mountain to pray."
Luke,9,29,"While he was praying, his face changed, and his clothes became shining white."
Luke,9,30,Suddenly Moses and Elijah were there speaking with him.
Luke,9,31,They appeared in heavenly glory and talked about all that Jesus' death in Jerusalem would mean.
Luke,9,32,Peter and the other two disciples had been sound asleep. All at once they woke up and saw how glorious Jesus was. They also saw the two men who were with him.
Luke,9,33,"Moses and Elijah were about to leave, when Peter said to Jesus, “Master, it is good for us to be here! Let us make three shelters, one for you, one for Moses, and one for Elijah.” But Peter did not know what he was talking about."
Luke,9,34,"While Peter was still speaking, a shadow from a cloud passed over them, and they were frightened as the cloud covered them."
Luke,9,35,"From the cloud a voice spoke, “This is my chosen Son. Listen to what he says!”"
Luke,9,36,"After the voice had spoken, Peter, John, and James saw only Jesus. For some time they kept quiet and did not say anything about what they had seen."
Luke,9,37,The next day Jesus and his three disciples came down from the mountain and were met by a large crowd.
Luke,9,38,"Just then someone in the crowd shouted, “Teacher, please do something for my son! He is my only child!"
Luke,9,39,"A demon often attacks him and makes him scream. It shakes him until he foams at the mouth, and it won't leave him until it has completely worn the boy out."
Luke,9,40,"I begged your disciples to force out the demon, but they couldn't do it.”"
Luke,9,41,"Jesus said to them, “You people are stubborn and don't have any faith! How much longer must I be with you? Why do I have to put up with you?” Then Jesus said to the man, “Bring your son to me.”"
Luke,9,42,"While the boy was being brought, the demon attacked him and made him shake all over. Jesus ordered the demon to stop. Then he healed the boy and gave him back to his father."
Luke,9,43,"Everyone was amazed at God's great power. While everyone was still amazed at what Jesus was doing, he said to his disciples,"
Luke,9,44,“Pay close attention to what I am telling you! The Son of Man will be handed over to his enemies.”
Luke,9,45,"But the disciples did not know what he meant. The meaning was hidden from them. They could not understand it, and they were afraid to ask."
Luke,9,46,Jesus' disciples were arguing about which one of them was the greatest.
Luke,9,47,"Jesus knew what they were thinking, and he had a child stand there beside him."
Luke,9,48,"Then he said to his disciples, “When you welcome even a child because of me, you welcome me. And when you welcome me, you welcome the one who sent me. Whichever one of you is the most humble is the greatest.”"
Luke,9,49,"John said, “Master, we saw a man using your name to force demons out of people. But we told him to stop, because he isn't one of us.”"
Luke,9,50,“Don't stop him!” Jesus said. “Anyone who isn't against you is for you.”
Luke,9,51,"Not long before it was time for Jesus to be taken up to heaven, he made up his mind to go to Jerusalem."
Luke,9,52,He sent some messengers on ahead to a Samaritan village to get things ready for him.
Luke,9,53,"But he was on his way to Jerusalem, so the people there refused to welcome him."
Luke,9,54,"When the disciples James and John saw what was happening, they asked, “Lord, do you want us to call down fire from heaven to destroy these people?”"
Luke,9,55,But Jesus turned and corrected them for what they had said.
Luke,9,56,Then they all went on to another village.
Luke,9,57,"Along the way someone said to Jesus, “I'll go anywhere with you!”"
Luke,9,58,"Jesus said, “Foxes have dens, and birds have nests, but the Son of Man doesn't have a place to call his own.”"
Luke,9,59,"Jesus told someone else to come with him. But the man said, “Lord, let me wait until I bury my father.”"
Luke,9,60,"Jesus answered, “Let the dead take care of the dead, while you go and tell about God's kingdom.”"
Luke,9,61,"Then someone said to Jesus, “I want to go with you, Lord, but first let me go back and take care of things at home.”"
Luke,9,62,"Jesus answered, “Anyone who starts ploughing and keeps looking back isn't worth a thing to God's kingdom!”"
Luke,10,1,Later the Lord chose seventy-two other followers and sent them out two by two to every town and village where he was about to go.
Luke,10,2,"He said to them: A large crop is in the fields, but there are only a few workers. Ask the Lord in charge of the harvest to send out workers to bring it in."
Luke,10,3,"Now go, but remember, I am sending you like lambs into a pack of wolves."
Luke,10,4,Don't take along a money bag or a travelling bag or sandals. And don't waste time greeting people on the road.
Luke,10,5,"As soon as you enter a home, say, “God bless this home with peace.”"
Luke,10,6,"If the people living there are peace-loving, your prayer for peace will bless them. But if they are not peace-loving, your prayer will return to you."
Luke,10,7,"Stay with the same family, eating and drinking whatever they give you, because workers are worth what they earn. Don't move around from house to house."
Luke,10,8,"If the people of a town welcome you, eat whatever they offer."
Luke,10,9,"Heal their sick and say, “God's kingdom will soon be here!”"
Luke,10,10,"But if the people of a town refuse to welcome you, go out into the street and say,"
Luke,10,11,“We are shaking the dust from our feet as a warning to you. And you can be sure that God's kingdom will soon be here!”
Luke,10,12,I tell you that on the day of judgment the people of Sodom will get off easier than the people of that town!
Luke,10,13,"You people of Chorazin are in for trouble! You people of Bethsaida are also in for trouble! If the miracles that took place in your towns had happened in Tyre and Sidon, the people there would have turned to God long ago. They would have dressed in sackcloth and put ashes on their heads."
Luke,10,14,On the day of judgment the people of Tyre and Sidon will get off easier than you will.
Luke,10,15,"People of Capernaum, do you think you will be honoured in heaven? Well, you will go down to hell!"
Luke,10,16,"My followers, whoever listens to you is listening to me. Anyone who says “No” to you is saying “No” to me. And anyone who says “No” to me is really saying “No” to the one who sent me."
Luke,10,17,"When the seventy-two followers returned, they were excited and said, “Lord, even the demons obeyed when we spoke in your name!”"
Luke,10,18,Jesus told them: I saw Satan fall from heaven like a flash of lightning.
Luke,10,19,I have given you the power to trample on snakes and scorpions and to defeat the power of your enemy Satan. Nothing can harm you.
Luke,10,20,But don't be happy because evil spirits obey you. Be happy that your names are written in heaven!
Luke,10,21,"At that same time, Jesus felt the joy that comes from the Holy Spirit, and he said: My Father, Lord of heaven and earth, I am grateful that you hid all this from wise and educated people and showed it to ordinary people. Yes, Father, that is what pleased you."
Luke,10,22,"My Father has given me everything, and he is the only one who knows the Son. The only one who really knows the Father is the Son. But the Son wants to tell others about the Father, so that they can know him too."
Luke,10,23,"Jesus then turned to his disciples and said to them in private, “You are really blessed to see what you see!"
Luke,10,24,Many prophets and kings were eager to see what you see and to hear what you hear. But I tell you that they did not see or hear.”
Luke,10,25,"An expert in the Law of Moses stood up and asked Jesus a question to see what he would say. “Teacher,” he asked, “what must I do to have eternal life?”"
Luke,10,26,"Jesus answered, “What is written in the Scriptures? How do you understand them?”"
Luke,10,27,"The man replied, “The Scriptures say, ‘Love the Lord your God with all your heart, soul, strength, and mind.’ They also say, ‘Love your neighbours as much as you love yourself.’ ”"
Luke,10,28,"Jesus said, “You have given the right answer. If you do this, you will have eternal life.”"
Luke,10,29,"But the man wanted to show that he knew what he was talking about. So he asked Jesus, “Who are my neighbours?”"
Luke,10,30,"Jesus replied: As a man was going down from Jerusalem to Jericho, robbers attacked him and grabbed everything he had. They beat him up and ran off, leaving him half dead."
Luke,10,31,"A priest happened to be going down the same road. But when he saw the man, he walked by on the other side."
Luke,10,32,"Later a temple helper came to the same place. But when he saw the man who had been beaten up, he also went by on the other side."
Luke,10,33,"A man from Samaria then came travelling along that road. When he saw the man, he felt sorry for him"
Luke,10,34,"and went over to him. He treated his wounds with olive oil and wine and bandaged them. Then he put him on his own donkey and took him to an inn, where he took care of him."
Luke,10,35,"The next morning he gave the innkeeper two silver coins and said, “Please take care of the man. If you spend more than this on him, I will pay you when I return.”"
Luke,10,36,"Then Jesus asked, “Which one of these three people was a real neighbour to the man who was beaten up by robbers?”"
Luke,10,37,"The teacher answered, “The one who showed pity.” Jesus said, “Go and do the same!”"
Luke,10,38,"The Lord and his disciples were travelling along and came to a village. When they got there, a woman named Martha welcomed him into her home."
Luke,10,39,"She had a sister named Mary, who sat down in front of the Lord and was listening to what he said."
Luke,10,40,"Martha was worried about all that had to be done. Finally, she went to Jesus and said, “Lord, doesn't it bother you that my sister has left me to do all the work by myself? Tell her to come and help me!”"
Luke,10,41,"The Lord answered, “Martha, Martha! You are worried and upset about so many things,"
Luke,10,42,"but only one thing is necessary. Mary has chosen what is best, and it will not be taken away from her.”"
Luke,11,1,"When Jesus had finished praying, one of his disciples said to him, “Lord, teach us to pray, just as John taught his followers to pray.”"
Luke,11,2,"So Jesus told them, “Pray in this way: ‘Father, help us to honour your name. Come and set up your kingdom."
Luke,11,3,Give us each day the food we need.
Luke,11,4,"Forgive our sins, as we forgive everyone who has done wrong to us. And keep us from being tempted.’ ”"
Luke,11,5,"Then Jesus went on to say: Suppose one of you goes to a friend in the middle of the night and says, “Let me borrow three loaves of bread."
Luke,11,6,"A friend of mine has dropped in, and I don't have a thing for him to eat.”"
Luke,11,7,"And suppose your friend answers, “Don't bother me! The door is bolted, and my children and I are in bed. I cannot get up to give you something.”"
Luke,11,8,"He may not get up and give you the bread, just because you are his friend. But he will get up and give you as much as you need, simply because you are not ashamed to keep on asking."
Luke,11,9,"So I tell you to ask and you will receive, search and you will find, knock and the door will be opened for you."
Luke,11,10,"Everyone who asks will receive, everyone who searches will find, and the door will be opened for everyone who knocks."
Luke,11,11,Which one of you fathers would give your hungry child a snake if the child asked for a fish?
Luke,11,12,Which one of you would give your child a scorpion if the child asked for an egg?
Luke,11,13,"As bad as you are, you still know how to give good gifts to your children. But your heavenly Father is even more ready to give the Holy Spirit to anyone who asks."
Luke,11,14,"Jesus forced a demon out of a man who could not talk. And after the demon had gone out, the man started speaking, and the crowds were amazed."
Luke,11,15,"But some people said, “He forces out demons by the power of Beelzebul, the ruler of the demons!”"
Luke,11,16,Others wanted to put Jesus to the test. So they asked him to show them a sign from God.
Luke,11,17,"Jesus knew what they were thinking, and he said: A kingdom where people fight each other will end up in ruin. And a family that fights will break up."
Luke,11,18,"If Satan fights against himself, how can his kingdom last? Yet you say that I force out demons by the power of Beelzebul."
Luke,11,19,"If I use his power to force out demons, whose power do your own followers use to force them out? They are the ones who will judge you."
Luke,11,20,"But if I use God's power to force out demons, it proves that God's kingdom has already come to you."
Luke,11,21,"When a strong man arms himself and guards his home, everything he owns is safe."
Luke,11,22,"But if a stronger man comes and defeats him, he will carry off the weapons in which the strong man trusted. Then he will divide with others what he has taken."
Luke,11,23,"If you are not on my side, you are against me. If you don't gather in the crop with me, you scatter it."
Luke,11,24,"When an evil spirit leaves a person, it travels through the desert, looking for a place to rest. But when it doesn't find a place, it says, “I will go back to the home I left.”"
Luke,11,25,"When it gets there and finds the place clean and tidy,"
Luke,11,26,"it goes off and finds seven other evil spirits even worse than itself. They all come and make their home there, and that person ends up in a worse state than before."
Luke,11,27,"While Jesus was still talking, a woman in the crowd spoke up, “The woman who gave birth to you and nursed you is blessed!”"
Luke,11,28,"Jesus replied, “That's true, but the people who are really blessed are the ones who hear and obey God's message!”"
Luke,11,29,"As crowds were gathering around Jesus, he said: You people of today are evil! You keep looking for a sign from God. But what happened to Jonah is the only sign you will be given."
Luke,11,30,"Just as Jonah was a sign to the people of Nineveh, the Son of Man will be a sign to the people of today."
Luke,11,31,"When the judgment comes, the Queen of the South will stand there with you and condemn you. She travelled a long way to hear Solomon's wisdom, and yet here is something far greater than Solomon."
Luke,11,32,"The people of Nineveh will also stand there with you and condemn you. They turned to God when Jonah preached, and yet here is something far greater than Jonah."
Luke,11,33,"No one lights a lamp and then hides it or puts it under a clay pot. A lamp is put on a lampstand, so that everyone who comes into the house can see the light."
Luke,11,34,"Your eyes are the lamp for your body. When your eyes are good, you have all the light you need. But when your eyes are bad, everything is dark."
Luke,11,35,So be sure that your light isn't darkness.
Luke,11,36,"If you have light, and nothing is dark, then light will be everywhere, as when a lamp shines brightly on you."
Luke,11,37,"When Jesus finished speaking, a Pharisee invited him home for a meal. Jesus went and sat down to eat."
Luke,11,38,The Pharisee was surprised that he did not wash his hands before eating.
Luke,11,39,"So the Lord said to him: You Pharisees clean the outside of cups and dishes, but on the inside you are greedy and evil."
Luke,11,40,You fools! Didn't God make both the outside and the inside?
Luke,11,41,"If you would only give what you have to the poor, everything you do would please God."
Luke,11,42,"You Pharisees are in for trouble! You give God a tenth of the spices from your gardens, such as mint and rue. But you cheat people, and you don't love God. You should be fair and kind to others and still give a tenth to God."
Luke,11,43,"You Pharisees are in for trouble! You love the front seats in the meeting places, and you like to be greeted with honour in the market."
Luke,11,44,But you are in for trouble! You are like unmarked graves that people walk on without even knowing it.
Luke,11,45,"A teacher of the Law of Moses spoke up, “Teacher, you said cruel things about us.”"
Luke,11,46,"Jesus replied: You teachers are also in for trouble! You load people down with heavy burdens, but you won't lift a finger to help them carry the loads."
Luke,11,47,"Yes, you are really in for trouble. You build monuments to honour the prophets your own people murdered long ago."
Luke,11,48,"You must think that was the right thing for your people to do, or else you would not have built monuments for the prophets they murdered."
Luke,11,49,"Because of your evil deeds, the Wisdom of God said, “I will send prophets and apostles to you. But you will murder some and ill-treat others.”"
Luke,11,50,You people living today will be punished for all the prophets who have been murdered since the beginning of the world.
Luke,11,51,"This includes every prophet from the time of Abel to the time of Zechariah, who was murdered between the altar and the temple. You people will certainly be punished for all this."
Luke,11,52,"You teachers of the Law of Moses are really in for trouble! You carry the keys to the door of knowledge about God. But you never go in, and you keep others from going in."
Luke,11,53,"Jesus was about to leave, but the teachers and the Pharisees wanted to get even with him. They tried to make him say what he thought about other things,"
Luke,11,54,so that they could catch him saying something wrong.
Luke,12,1,"As thousands of people crowded around Jesus and were stepping on each other, he told his disciples: Be sure to guard against the dishonest teaching of the Pharisees! It is their way of fooling people."
Luke,12,2,"Everything that is hidden will be found out, and every secret will be known."
Luke,12,3,Whatever you say in the dark will be heard when it is day. Whatever you whisper in a closed room will be shouted from the housetops.
Luke,12,4,"My friends, don't be afraid of people. They can kill you, but after that, there is nothing else they can do."
Luke,12,5,"God is the one you must fear. Not only can he take your life, but he can throw you into hell. God is certainly the one you should fear!"
Luke,12,6,"Five sparrows are sold for just two pennies, but God doesn't forget a single one of them."
Luke,12,7,Even the hairs on your head are counted. So don't be afraid! You are worth much more than many sparrows.
Luke,12,8,"If you tell others that you belong to me, the Son of Man will tell God's angels that you are my followers."
Luke,12,9,"But if you reject me, you will be rejected in front of them."
Luke,12,10,"If you speak against the Son of Man, you can be forgiven, but if you speak against the Holy Spirit, you cannot be forgiven."
Luke,12,11,"When you are brought to trial in the Jewish meeting places or before rulers or officials, don't worry about how you will defend yourselves or what you will say."
Luke,12,12,At that time the Holy Spirit will tell you what to say.
Luke,12,13,"A man in a crowd said to Jesus, “Teacher, tell my brother to give me my share of what our father left us when he died.”"
Luke,12,14,"Jesus answered, “Who gave me the right to settle arguments between you and your brother?”"
Luke,12,15,"Then he said to the crowd, “Don't be greedy! Owning a lot of things won't make your life safe.”"
Luke,12,16,"So Jesus told them this story: A rich man's farm produced a big crop,"
Luke,12,17,"and he said to himself, “What can I do? I don't have a place large enough to store everything.”"
Luke,12,18,"Later, he said, “Now I know what I'll do. I'll tear down my barns and build bigger ones, where I can store all my grain and other goods."
Luke,12,19,"Then I'll say to myself, ‘You have stored up enough good things to last for years to come. Live it up! Eat, drink, and enjoy yourself.’ ”"
Luke,12,20,"But God said to him, “You fool! Tonight you will die. Then who will get what you have stored up?”"
Luke,12,21,"“This is what happens to people who store up everything for themselves, but are poor in the sight of God.”"
Luke,12,22,Jesus said to his disciples: I tell you not to worry about your life! Don't worry about having something to eat or wear.
Luke,12,23,Life is more than food or clothing.
Luke,12,24,"Look at the crows! They don't plant or harvest, and they don't have storehouses or barns. But God takes care of them. You are much more important than any birds."
Luke,12,25,Can worry make you live longer?
Luke,12,26,"If you don't have power over small things, why worry about everything else?"
Luke,12,27,Look how the wild flowers grow! They don't work hard to make their clothes. But I tell you that Solomon with all his wealth wasn't as well clothed as one of these flowers.
Luke,12,28,"God gives such beauty to everything that grows in the fields, even though it is here today and thrown into a fire tomorrow. Won't he do even more for you? You have such little faith!"
Luke,12,29,Don't keep worrying about having something to eat or drink.
Luke,12,30,Only people who don't know God are always worrying about such things. Your Father knows what you need.
Luke,12,31,"But put God's work first, and these things will be yours as well."
Luke,12,32,"My little group of disciples, don't be afraid! Your Father wants to give you the kingdom."
Luke,12,33,"Sell what you have and give the money to the poor. Make yourselves money bags that never wear out. Make sure your treasure is safe in heaven, where thieves cannot steal it and moths cannot destroy it."
Luke,12,34,Your heart will always be where your treasure is.
Luke,12,35,Be ready and keep your lamps burning
Luke,12,36,"just like those servants who wait up for their master to return from a wedding feast. As soon as he comes and knocks, they open the door for him."
Luke,12,37,Servants are fortunate if their master finds them awake and ready when he comes! I promise you that he will get ready and make his servants sit down so that he can serve them.
Luke,12,38,"Those servants are really fortunate if their master finds them ready, even though he comes late at night or early in the morning."
Luke,12,39,"You would not let a thief break into your home, if you knew when the thief was coming."
Luke,12,40,So always be ready! You don't know when the Son of Man will come.
Luke,12,41,"Peter asked Jesus, “Did you say this just for us or for everyone?”"
Luke,12,42,The Lord answered: Who are faithful and wise servants? Who are the ones the master will put in charge of giving the other servants their food supplies at the proper time?
Luke,12,43,Servants are fortunate if their master comes and finds them doing their job.
Luke,12,44,A servant who is always faithful will be put in charge of everything the master owns.
Luke,12,45,But suppose one of the servants thinks that the master won't return until late. Suppose that servant starts beating all the other servants and eats and drinks and gets drunk.
Luke,12,46,"If that happens, the master will come on a day and at a time when the servant least expects him. That servant will then be punished and thrown out with the servants who cannot be trusted."
Luke,12,47,"If servants are not ready or willing to do what their master wants them to do, they will be beaten hard."
Luke,12,48,"But servants who don't know what their master wants them to do will not be beaten so hard for doing wrong. If God has been generous with you, he will expect you to serve him well. But if he has been more than generous, he will expect you to serve him even better."
Luke,12,49,"I came to set fire to the earth, and I wish it were already on fire!"
Luke,12,50,I am going to be put to a hard test. And I will have to suffer a lot of pain until it is over.
Luke,12,51,Do you think that I came to bring peace to earth? No indeed! I came to make people choose sides.
Luke,12,52,"A family of five will be divided, with two of them against the other three."
Luke,12,53,"Fathers and sons will turn against one another, and mothers and daughters will do the same. Mothers-in-law and daughters-in-law will also turn against each other."
Luke,12,54,"Jesus said to all the people: As soon as you see a cloud coming up in the west, you say, “It's going to rain,” and it does."
Luke,12,55,"When the south wind blows, you say, “It's going to get hot,” and it does."
Luke,12,56,"Are you trying to fool someone? You can predict the weather by looking at the earth and sky, but you don't really know what's going on right now."
Luke,12,57,Why don't you understand the right thing to do?
Luke,12,58,"When someone accuses you of something, try to settle things before you are taken to court. If you don't, you will be dragged before the judge. Then the judge will hand you over to the jailer, and you will be locked up."
Luke,12,59,You won't get out until you have paid the last penny you owe.
Luke,13,1,About this same time Jesus was told that Pilate had given orders for some people from Galilee to be killed while they were offering sacrifices.
Luke,13,2,Jesus replied: Do you think that these people were worse sinners than everyone else in Galilee just because of what happened to them?
Luke,13,3,"Not at all! But you can be sure that if you don't turn back to God, every one of you will also be killed."
Luke,13,4,What about those eighteen people who died when the tower in Siloam fell on them? Do you think they were worse than everyone else in Jerusalem?
Luke,13,5,"Not at all! But you can be sure that if you don't turn back to God, every one of you will also die."
Luke,13,6,"Jesus then told them this story: A man had a fig tree growing in his vineyard. One day he went out to pick some figs, but he didn't find any."
Luke,13,7,"So he said to the gardener, “For three years I have come looking for figs on this tree, and I haven't found any yet. Chop it down! Why should it take up space?”"
Luke,13,8,"The gardener answered, “Master, leave it for another year. I'll dig around it and put some manure on it to make it grow."
Luke,13,9,"Perhaps it will have figs on it next year. If it doesn't, you can have it cut down.”"
Luke,13,10,"One Sabbath, Jesus was teaching in a Jewish meeting place,"
Luke,13,11,and a woman was there who had been crippled by an evil spirit for eighteen years. She was completely bent over and could not straighten up.
Luke,13,12,"When Jesus saw the woman, he called her over and said, “You are now well.”"
Luke,13,13,"He placed his hands on her, and at once she stood up straight and praised God."
Luke,13,14,"The man in charge of the meeting place was angry because Jesus had healed someone on the Sabbath. So he said to the people, “Each week has six days when we can work. Come and be healed on one of those days, but not on the Sabbath.”"
Luke,13,15,"The Lord replied, “Are you trying to fool someone? Won't any one of you untie your ox or donkey and lead it out to drink on a Sabbath?"
Luke,13,16,"This woman belongs to the family of Abraham, but Satan has kept her bound for eighteen years. Isn't it right to set her free on the Sabbath?”"
Luke,13,17,Jesus' words made his enemies ashamed. But everyone else in the crowd was happy about the wonderful things he was doing.
Luke,13,18,"Jesus said, “What is God's kingdom like? What can I compare it with?"
Luke,13,19,"It is like what happens when someone plants a mustard seed in a garden. The seed grows as big as a tree, and birds nest in its branches.”"
Luke,13,20,"Then Jesus said, “What can I compare God's kingdom with?"
Luke,13,21,"It is like what happens when a woman mixes yeast into three batches of flour. Finally, all the dough rises.”"
Luke,13,22,"As Jesus was on his way to Jerusalem, he taught the people in the towns and villages."
Luke,13,23,"Someone asked him, “Lord, are only a few people going to be saved?” Jesus answered:"
Luke,13,24,"Do all you can to go in by the narrow door! A lot of people will try to get in, but will not be able to."
Luke,13,25,"Once the owner of the house gets up and locks the door, you will be left standing outside. You will knock on the door and say, “Sir, open the door for us!” But the owner will answer, “I don't know a thing about you!”"
Luke,13,26,"Then you will start saying, “We dined with you, and you taught in our streets.”"
Luke,13,27,"But he will say, “I really don't know who you are! Get away from me, you evil people!”"
Luke,13,28,"Then when you have been thrown outside, you will weep and grit your teeth because you will see Abraham, Isaac, Jacob, and all the prophets in God's kingdom."
Luke,13,29,People will come from all directions and sit down to feast in God's kingdom.
Luke,13,30,"There the ones who are now least important will be the most important, and those who are now most important will be least important."
Luke,13,31,"At that time some Pharisees came to Jesus and said, “You had better get away from here! Herod wants to kill you.”"
Luke,13,32,"Jesus said to them: Go and tell that fox, “I am going to force out demons and heal people today and tomorrow, and three days later I'll have finished.”"
Luke,13,33,"But I am going on my way today and tomorrow and the next day. After all, Jerusalem is the place where prophets are killed."
Luke,13,34,"Jerusalem, Jerusalem! Your people have killed the prophets and have stoned the messengers who were sent to you. I have often wanted to gather your people, as a hen gathers her chicks under her wings. But you wouldn't let me."
Luke,13,35,"Now your temple will be deserted. You won't see me again until the time when you say, “Blessed is the one who comes in the name of the Lord.”"
Luke,14,1,"One Sabbath, Jesus was having dinner in the home of an important Pharisee, and everyone was carefully watching Jesus."
Luke,14,2,All of a sudden a man with swollen legs stood up in front of him.
Luke,14,3,"Jesus turned and asked the Pharisees and the teachers of the Law of Moses, “Is it right to heal on the Sabbath?”"
Luke,14,4,But they did not say a word. Jesus took hold of the man. Then he healed him and sent him away.
Luke,14,5,"Afterwards, Jesus asked the people, “If your son or ox falls into a well, wouldn't you pull him out straight away, even on the Sabbath?”"
Luke,14,6,There was nothing they could say.
Luke,14,7,Jesus saw how the guests had tried to take the best seats. So he told them:
Luke,14,8,"When you are invited to a wedding feast, don't sit in the best place. Someone more important may have been invited."
Luke,14,9,"Then the one who invited you will come and say, “Give your place to this other guest!” You will be embarrassed and will have to sit in the worst place."
Luke,14,10,"When you are invited to be a guest, go and sit in the worst place. Then the one who invited you may come and say, “My friend, take a better seat!” You will then be honoured in front of all the other guests."
Luke,14,11,"If you put yourself above others, you will be put down. But if you humble yourself, you will be honoured."
Luke,14,12,"Then Jesus said to the man who had invited him: When you give a dinner or a banquet, don't invite your friends and family and relatives and rich neighbours. If you do, they will invite you in return, and you will be paid back."
